CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
臺北市,信義區,6300200,2018-07-01,21:00:00,29,28,92,偏西風,2,2,33,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-02,00:00:00,28,26,91,偏西風,2,2,32,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-02,03:00:00,27,24,85,西南風,1,<= 1,30,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-02,06:00:00,26,22,78,西南風,1,<= 1,29,晴,01,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-02,09:00:00,32,25,69,西南風,2,<= 1,36,晴,01,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-02,12:00:00,36,28,61,西南風,2,<= 1,41,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-02,15:00:00,35,27,63,東南風,1,<= 1,40,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-02,18:00:00,32,26,71,偏南風,2,<= 1,37,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-02,21:00:00,30,27,84,偏東風,1,<= 1,35,晴,01,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-03,00:00:00,29,27,89,偏西風,1,<= 1,34,晴,01,0,10,2018-07-01
臺北市,信義區,6300200,2018-07-03,03:00:00,28,25,86,東南風,1,<= 1,32,多雲,02,0,10,2018-07-01
臺北市,信義區,6300200,2018-07-03,06:00:00,27,23,81,西南風,1,<= 1,31,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-03,09:00:00,31,26,73,偏南風,1,<= 1,36,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-03,12:00:00,35,28,66,東北風,2,<= 1,41,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-03,15:00:00,34,27,68,偏南風,3,2,39,多雲,02,20,20,2018-07-01
臺北市,信義區,6300200,2018-07-03,18:00:00,31,28,80,偏西風,1,<= 1,35,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-03,21:00:00,30,28,89,偏東風,1,<= 1,35,多雲,02,10,10,2018-07-01
臺北市,信義區,6300200,2018-07-04,00:00:00,28,27,90,東南風,1,<= 1,33,晴,01,0,10,2018-07-01
臺北市,信義區,6300200,2018-07-04,03:00:00,27,25,87,西南風,1,<= 1,32,多雲,02,0,10,2018-07-01
臺北市,中山區,6300400,2018-07-01,06:00:00,27,26,96,西北風,1,<= 1,32,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-01,09:00:00,31,28,83,西北風,4,3,37,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-01,12:00:00,35,30,76,西北風,4,3,40,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-01,15:00:00,34,31,82,西北風,4,3,39,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-01,18:00:00,32,29,85,西北風,3,2,36,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-01,21:00:00,30,29,91,偏西風,2,2,35,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-02,00:00:00,29,27,90,西北風,2,<= 1,34,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-02,03:00:00,28,25,85,偏西風,1,<= 1,32,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-02,06:00:00,28,23,78,偏西風,1,<= 1,31,晴,01,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-02,09:00:00,32,26,69,偏西風,2,<= 1,37,晴,01,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-02,12:00:00,36,28,62,偏西風,2,<= 1,41,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-02,15:00:00,35,27,64,偏南風,1,<= 1,40,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-02,18:00:00,33,26,70,西南風,2,2,38,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-02,21:00:00,31,27,80,東北風,1,<= 1,35,晴,01,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-03,00:00:00,30,27,88,西北風,1,<= 1,35,晴,01,0,10,2018-07-01
臺北市,中山區,6300400,2018-07-03,03:00:00,29,26,85,偏東風,1,<= 1,33,多雲,02,0,10,2018-07-01
臺北市,中山區,6300400,2018-07-03,06:00:00,28,24,79,西南風,1,<= 1,32,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-03,09:00:00,32,26,71,偏南風,1,<= 1,37,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-03,12:00:00,35,27,64,西北風,2,<= 1,41,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-03,15:00:00,34,27,66,偏南風,2,2,39,多雲,02,20,20,2018-07-01
臺北市,中山區,6300400,2018-07-03,18:00:00,32,28,79,西北風,1,<= 1,37,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-03,21:00:00,31,28,88,東北風,1,<= 1,36,多雲,02,10,10,2018-07-01
臺北市,中山區,6300400,2018-07-04,00:00:00,29,28,89,偏北風,1,<= 1,35,晴,01,0,10,2018-07-01
臺北市,中山區,6300400,2018-07-04,03:00:00,28,26,86,西北風,1,<= 1,33,多雲,02,0,10,2018-07-01
臺北市,北投區,6301200,2018-07-01,06:00:00,27,26,95,西北風,3,2,31,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-01,09:00:00,32,29,87,西北風,4,3,36,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-01,12:00:00,34,30,80,西北風,4,3,39,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-01,15:00:00,34,30,82,西北風,4,3,38,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-01,18:00:00,31,29,85,西北風,4,3,35,多雲,02,10,20,2018-07-01
臺北市,北投區,6301200,2018-07-01,21:00:00,29,28,91,西北風,4,3,33,多雲,02,10,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,00:00:00,28,27,90,西北風,4,3,31,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,03:00:00,28,25,85,偏北風,2,2,30,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,06:00:00,27,23,79,西北風,1,<= 1,30,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,09:00:00,32,26,72,偏西風,3,2,37,晴,01,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,12:00:00,35,28,64,偏西風,2,2,39,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,15:00:00,34,27,67,偏南風,2,2,39,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-02,18:00:00,32,26,69,西北風,2,<= 1,36,多雲,02,10,10,2018-07-01
臺北市,北投區,6301200,2018-07-02,21:00:00,30,25,73,偏北風,1,<= 1,34,晴,01,10,10,2018-07-01
臺北市,北投區,6301200,2018-07-03,00:00:00,29,26,82,偏西風,2,<= 1,33,晴,01,0,10,2018-07-01
臺北市,北投區,6301200,2018-07-03,03:00:00,28,25,81,偏北風,1,<= 1,32,多雲,02,0,10,2018-07-01
臺北市,北投區,6301200,2018-07-03,06:00:00,28,23,77,偏南風,1,<= 1,31,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-03,09:00:00,32,26,70,偏東風,1,<= 1,37,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-03,12:00:00,35,26,62,偏西風,4,3,40,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-03,15:00:00,34,26,63,東南風,3,2,37,多雲,02,20,20,2018-07-01
臺北市,北投區,6301200,2018-07-03,18:00:00,32,27,78,偏東風,1,<= 1,36,多雲,02,0,0,2018-07-01
臺北市,北投區,6301200,2018-07-03,21:00:00,30,28,88,偏北風,1,<= 1,35,晴,01,0,0,2018-07-01
臺北市,北投區,6301200,2018-07-04,00:00:00,29,27,89,偏西風,1,<= 1,34,晴,01,0,0,2018-07-01
臺北市,北投區,6301200,2018-07-04,03:00:00,28,25,85,偏西風,1,<= 1,32,多雲,02,0,0,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,06:00:00,27,25,90,西北風,2,2,30,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,09:00:00,29,27,87,偏西風,4,3,33,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,12:00:00,31,28,85,偏西風,6,4,35,短暫陣雨或雷雨,36,30,60,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,15:00:00,31,28,85,偏西風,3,2,33,短暫陣雨或雷雨,36,30,60,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,18:00:00,29,26,87,偏西風,1,<= 1,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-01,21:00:00,27,26,90,西南風,4,3,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,00:00:00,27,25,92,偏東風,3,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,03:00:00,26,25,93,偏東風,2,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,06:00:00,26,24,91,偏東風,2,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,09:00:00,28,27,90,偏東風,4,3,32,多雲,02,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,12:00:00,30,27,85,偏東風,4,3,34,午後短暫雷陣雨,36,40,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,15:00:00,30,28,87,偏東風,3,2,34,午後短暫雷陣雨,36,40,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,18:00:00,28,26,90,東北風,2,<= 1,32,多雲,02,20,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-02,21:00:00,27,25,89,偏南風,2,<= 1,31,多雲,02,20,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,00:00:00,27,25,90,西南風,3,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,03:00:00,26,25,90,東南風,2,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,06:00:00,26,24,92,偏東風,1,<= 1,29,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,09:00:00,29,27,92,偏西風,2,<= 1,34,多雲,02,80,80,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,12:00:00,31,28,88,西南風,1,<= 1,36,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,15:00:00,30,28,86,偏東風,1,<= 1,36,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,18:00:00,29,26,86,偏東風,1,<= 1,33,多雲,02,20,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-03,21:00:00,27,25,88,偏南風,4,3,32,多雲,02,20,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-04,00:00:00,27,25,90,偏南風,2,<= 1,29,多雲,02,70,70,2018-07-01
高雄市,前鎮區,6400900,2018-07-04,03:00:00,27,25,92,偏東風,1,<= 1,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-01,06:00:00,26,25,93,西北風,2,<= 1,29,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,大寮區,6401400,2018-07-01,09:00:00,29,27,86,西南風,4,3,33,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,大寮區,6401400,2018-07-01,12:00:00,31,28,83,偏西風,5,3,35,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,大寮區,6401400,2018-07-01,15:00:00,31,28,84,偏西風,3,2,35,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,大寮區,6401400,2018-07-01,18:00:00,29,27,89,西北風,1,<= 1,33,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,大寮區,6401400,2018-07-01,21:00:00,27,26,95,西南風,3,2,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,00:00:00,27,26,96,偏東風,2,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,03:00:00,26,25,97,偏東風,3,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,06:00:00,25,25,96,東南風,1,<= 1,28,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,09:00:00,28,27,93,偏東風,3,2,33,多雲,02,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,12:00:00,31,28,85,偏東風,3,2,35,午後短暫雷陣雨,36,50,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,15:00:00,31,28,88,偏東風,2,<= 1,35,午後短暫雷陣雨,36,50,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,18:00:00,29,27,90,東北風,3,2,33,多雲,02,20,70,2018-07-01
高雄市,大寮區,6401400,2018-07-02,21:00:00,27,26,94,東南風,1,<= 1,31,多雲,02,20,70,2018-07-01
高雄市,大寮區,6401400,2018-07-03,00:00:00,27,26,96,東南風,2,<= 1,31,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-03,03:00:00,26,25,94,偏東風,2,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-03,06:00:00,25,24,93,偏南風,1,<= 1,28,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,大寮區,6401400,2018-07-03,09:00:00,29,28,93,西南風,1,<= 1,34,多雲,02,80,80,2018-07-01
高雄市,大寮區,6401400,2018-07-03,12:00:00,31,30,90,偏東風,2,<= 1,37,午後短暫雷陣雨,36,70,80,2018-07-01
高雄市,大寮區,6401400,2018-07-03,15:00:00,31,29,89,西南風,2,<= 1,37,午後短暫雷陣雨,36,70,80,2018-07-01
高雄市,大寮區,6401400,2018-07-03,18:00:00,29,27,91,偏東風,1,<= 1,34,多雲,02,20,70,2018-07-01
高雄市,大寮區,6401400,2018-07-03,21:00:00,28,26,92,東南風,3,2,32,多雲,02,20,70,2018-07-01
高雄市,大寮區,6401400,2018-07-04,00:00:00,27,26,94,偏東風,2,<= 1,30,多雲,02,70,70,2018-07-01
高雄市,大寮區,6401400,2018-07-04,03:00:00,26,25,95,東北風,1,<= 1,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-01,06:00:00,25,24,93,偏北風,2,<= 1,28,多雲,02,30,60,2018-07-01
高雄市,美濃區,6403100,2018-07-01,09:00:00,30,28,87,西北風,5,3,35,短暫陣雨或雷雨,36,30,60,2018-07-01
高雄市,美濃區,6403100,2018-07-01,12:00:00,33,30,86,偏西風,5,3,37,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,美濃區,6403100,2018-07-01,15:00:00,32,30,88,西南風,2,2,36,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,美濃區,6403100,2018-07-01,18:00:00,29,27,92,東北風,3,2,33,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,美濃區,6403100,2018-07-01,21:00:00,27,26,97,東南風,3,2,30,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,00:00:00,26,25,97,東南風,2,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,03:00:00,25,25,98,偏東風,2,2,28,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,06:00:00,25,23,93,偏東風,2,2,27,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,09:00:00,30,27,85,東南風,2,2,34,多雲,02,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,12:00:00,32,29,84,偏北風,2,<= 1,38,午後短暫雷陣雨,36,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,15:00:00,32,29,85,東南風,2,<= 1,37,多雲,02,70,70,2018-07-01
高雄市,美濃區,6403100,2018-07-02,18:00:00,29,27,90,偏東風,1,<= 1,33,多雲,02,20,60,2018-07-01
高雄市,美濃區,6403100,2018-07-02,21:00:00,27,26,96,偏南風,2,<= 1,31,多雲,02,20,60,2018-07-01
高雄市,美濃區,6403100,2018-07-03,00:00:00,26,25,96,偏南風,2,<= 1,29,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,美濃區,6403100,2018-07-03,03:00:00,25,25,97,偏南風,2,<= 1,29,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,美濃區,6403100,2018-07-03,06:00:00,25,24,95,偏東風,2,2,28,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,美濃區,6403100,2018-07-03,09:00:00,30,28,92,偏南風,3,2,35,多雲,02,80,80,2018-07-01
高雄市,美濃區,6403100,2018-07-03,12:00:00,33,31,91,偏南風,2,2,38,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,美濃區,6403100,2018-07-03,15:00:00,32,31,92,西南風,2,<= 1,38,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,美濃區,6403100,2018-07-03,18:00:00,29,28,96,偏東風,2,<= 1,34,多雲,02,0,20,2018-07-01
高雄市,美濃區,6403100,2018-07-03,21:00:00,27,27,97,偏南風,2,2,31,多雲,02,0,20,2018-07-01
高雄市,美濃區,6403100,2018-07-04,00:00:00,26,25,96,東南風,2,<= 1,30,晴,01,20,20,2018-07-01
高雄市,美濃區,6403100,2018-07-04,03:00:00,25,25,95,偏南風,1,<= 1,29,多雲,02,20,20,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,06:00:00,27,25,90,偏北風,3,2,31,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,09:00:00,29,27,86,偏西風,4,3,33,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,12:00:00,31,28,84,偏西風,5,3,34,短暫陣雨或雷雨,36,30,60,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,15:00:00,31,28,85,偏西風,3,2,33,短暫陣雨或雷雨,36,30,60,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,18:00:00,29,26,87,西南風,1,<= 1,33,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-01,21:00:00,28,26,90,西南風,3,2,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,00:00:00,27,26,92,東北風,2,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,03:00:00,27,25,93,偏東風,2,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,06:00:00,26,24,91,偏東風,3,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,09:00:00,28,26,90,偏東風,4,3,32,多雲,02,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,12:00:00,30,27,85,東北風,3,2,33,午後短暫雷陣雨,36,40,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,15:00:00,30,28,87,偏東風,4,3,34,午後短暫雷陣雨,36,40,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,18:00:00,29,27,90,東北風,2,2,32,多雲,02,20,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-02,21:00:00,27,26,90,偏南風,2,<= 1,31,多雲,02,20,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,00:00:00,27,25,91,偏南風,3,2,31,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,03:00:00,27,25,91,東南風,2,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,06:00:00,26,25,92,偏東風,2,<= 1,29,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,09:00:00,29,27,92,偏南風,1,<= 1,33,多雲,02,80,80,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,12:00:00,31,29,89,偏東風,1,<= 1,37,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,15:00:00,31,28,86,東南風,2,<= 1,36,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,18:00:00,29,27,87,偏東風,2,<= 1,33,多雲,02,20,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-03,21:00:00,28,26,88,偏南風,4,3,32,多雲,02,20,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-04,00:00:00,27,26,90,偏南風,2,2,30,多雲,02,70,70,2018-07-01
高雄市,鹽埕區,6400100,2018-07-04,03:00:00,27,25,92,東南風,1,<= 1,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,田寮區,6402200,2018-07-01,06:00:00,25,24,94,偏北風,1,<= 1,28,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,田寮區,6402200,2018-07-01,09:00:00,29,27,86,西北風,4,3,34,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,田寮區,6402200,2018-07-01,12:00:00,31,28,84,偏北風,2,<= 1,35,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,田寮區,6402200,2018-07-01,15:00:00,31,28,87,偏西風,3,2,36,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,田寮區,6402200,2018-07-01,18:00:00,28,27,91,偏東風,2,2,31,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,田寮區,6402200,2018-07-01,21:00:00,26,26,97,偏東風,2,<= 1,30,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,00:00:00,26,25,97,偏東風,3,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,03:00:00,25,25,98,偏東風,4,3,28,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,06:00:00,25,24,95,偏東風,4,3,27,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,09:00:00,29,27,88,東南風,3,2,32,多雲,02,70,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,12:00:00,31,28,85,東北風,5,3,35,午後短暫雷陣雨,36,50,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,15:00:00,30,27,85,偏東風,3,2,33,多雲,02,50,70,2018-07-01
高雄市,田寮區,6402200,2018-07-02,18:00:00,28,26,90,偏東風,5,3,31,多雲,02,20,60,2018-07-01
高雄市,田寮區,6402200,2018-07-02,21:00:00,26,25,95,東南風,2,2,28,多雲,02,20,60,2018-07-01
高雄市,田寮區,6402200,2018-07-03,00:00:00,26,25,98,東南風,3,2,29,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,田寮區,6402200,2018-07-03,03:00:00,25,25,97,東南風,3,2,28,短暫陣雨或雷雨,36,60,60,2018-07-01
高雄市,田寮區,6402200,2018-07-03,06:00:00,25,24,95,偏東風,4,3,28,短暫陣雨或雷雨,36,50,50,2018-07-01
高雄市,田寮區,6402200,2018-07-03,09:00:00,30,29,93,西南風,4,3,34,多雲,02,50,50,2018-07-01
高雄市,田寮區,6402200,2018-07-03,12:00:00,32,30,91,偏北風,1,<= 1,36,午後短暫雷陣雨,36,40,50,2018-07-01
高雄市,田寮區,6402200,2018-07-03,15:00:00,31,29,90,偏南風,2,2,37,午後短暫雷陣雨,36,40,50,2018-07-01
高雄市,田寮區,6402200,2018-07-03,18:00:00,28,27,93,東南風,2,2,33,多雲,02,20,50,2018-07-01
高雄市,田寮區,6402200,2018-07-03,21:00:00,27,26,95,偏南風,4,3,30,多雲,02,20,50,2018-07-01
高雄市,田寮區,6402200,2018-07-04,00:00:00,26,25,95,東南風,3,2,28,多雲,02,50,50,2018-07-01
高雄市,田寮區,6402200,2018-07-04,03:00:00,25,25,95,東南風,2,<= 1,28,短暫陣雨或雷雨,36,50,50,2018-07-01
高雄市,梓官區,6402900,2018-07-01,06:00:00,26,25,91,西南風,2,2,29,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,梓官區,6402900,2018-07-01,09:00:00,29,26,86,西北風,2,2,33,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,梓官區,6402900,2018-07-01,12:00:00,31,27,84,偏西風,6,4,35,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,梓官區,6402900,2018-07-01,15:00:00,30,27,83,偏西風,4,3,32,短暫陣雨或雷雨,36,30,30,2018-07-01
高雄市,梓官區,6402900,2018-07-01,18:00:00,29,26,87,東南風,1,<= 1,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,梓官區,6402900,2018-07-01,21:00:00,27,26,91,西南風,6,4,32,短暫陣雨或雷雨,36,30,70,2018-07-01
高雄市,梓官區,6402900,2018-07-02,00:00:00,27,26,94,偏東風,3,2,28,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,梓官區,6402900,2018-07-02,03:00:00,26,25,94,偏東風,4,3,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,梓官區,6402900,2018-07-02,06:00:00,26,24,92,偏東風,4,3,27,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,梓官區,6402900,2018-07-02,09:00:00,28,27,90,偏東風,4,3,31,多雲,02,80,80,2018-07-01
高雄市,梓官區,6402900,2018-07-02,12:00:00,30,28,87,東北風,6,4,34,午後短暫雷陣雨,36,40,80,2018-07-01
高雄市,梓官區,6402900,2018-07-02,15:00:00,30,28,87,偏東風,4,3,32,午後短暫雷陣雨,36,40,80,2018-07-01
高雄市,梓官區,6402900,2018-07-02,18:00:00,29,27,91,偏東風,1,<= 1,32,多雲,02,20,70,2018-07-01
高雄市,梓官區,6402900,2018-07-02,21:00:00,27,26,91,東南風,2,2,31,多雲,02,20,70,2018-07-01
高雄市,梓官區,6402900,2018-07-03,00:00:00,27,26,93,東南風,3,2,30,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,梓官區,6402900,2018-07-03,03:00:00,26,25,93,東南風,3,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
高雄市,梓官區,6402900,2018-07-03,06:00:00,26,24,92,東南風,3,2,28,短暫陣雨或雷雨,36,80,80,2018-07-01
高雄市,梓官區,6402900,2018-07-03,09:00:00,29,27,91,偏北風,2,2,32,多雲,02,80,80,2018-07-01
高雄市,梓官區,6402900,2018-07-03,12:00:00,30,28,89,偏南風,4,3,35,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,梓官區,6402900,2018-07-03,15:00:00,30,28,88,偏北風,3,2,34,午後短暫雷陣雨,36,60,80,2018-07-01
高雄市,梓官區,6402900,2018-07-03,18:00:00,29,27,89,東南風,2,2,32,多雲,02,20,70,2018-07-01
高雄市,梓官區,6402900,2018-07-03,21:00:00,27,26,91,偏南風,4,3,31,多雲,02,20,70,2018-07-01
高雄市,梓官區,6402900,2018-07-04,00:00:00,27,25,92,東南風,3,2,29,多雲,02,70,70,2018-07-01
高雄市,梓官區,6402900,2018-07-04,03:00:00,26,25,93,東南風,2,2,29,短暫陣雨或雷雨,36,70,70,2018-07-01
