CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
高雄市,三民區,6400500,2018-07-16,12:00:00,32,29,82,西南風,3,2,37,多雲,02,20,20,2018-07-13
高雄市,三民區,6400500,2018-07-16,15:00:00,32,29,80,西南風,2,2,37,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-13,18:00:00,31,28,81,偏北風,2,<= 1,36,多雲,02,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-13,21:00:00,29,28,93,偏北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,00:00:00,28,27,92,東北風,1,<= 1,33,晴,01,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,03:00:00,27,26,93,偏北風,2,<= 1,32,晴,01,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,06:00:00,26,25,94,西北風,1,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,09:00:00,32,27,77,偏西風,2,2,37,陰,03,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,12:00:00,35,31,80,西北風,2,2,41,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,15:00:00,35,31,80,偏西風,2,<= 1,41,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,18:00:00,32,27,79,西南風,2,<= 1,37,多雲,02,10,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-14,21:00:00,29,27,87,西北風,1,<= 1,34,多雲,02,10,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,00:00:00,29,26,88,東北風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,03:00:00,28,26,94,東北風,2,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,06:00:00,27,25,92,偏北風,1,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,09:00:00,31,26,79,西北風,2,2,36,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,12:00:00,35,28,74,西北風,3,2,40,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,15:00:00,35,29,82,偏北風,1,<= 1,41,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,18:00:00,32,29,92,東北風,2,<= 1,38,多雲,02,0,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-15,21:00:00,29,28,94,偏北風,1,<= 1,34,多雲,02,0,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,00:00:00,29,27,94,偏北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,03:00:00,27,26,93,偏北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,06:00:00,27,25,92,偏北風,2,<= 1,31,多雲,02,10,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,09:00:00,31,28,87,西北風,2,2,36,多雲,02,10,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,12:00:00,33,28,77,偏西風,3,2,39,多雲,02,20,20,2018-07-13
高雄市,橋頭區,6402000,2018-07-16,15:00:00,33,30,80,西南風,2,2,38,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-13,18:00:00,29,25,75,東北風,2,2,32,多雲,02,10,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-13,21:00:00,28,26,91,偏北風,2,2,31,多雲,02,10,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,00:00:00,27,26,95,東北風,2,<= 1,31,晴,01,0,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,03:00:00,26,26,95,偏北風,2,<= 1,30,晴,01,0,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,06:00:00,26,25,96,偏北風,2,2,30,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,09:00:00,30,28,89,西北風,3,2,34,陰,03,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,12:00:00,32,29,85,西北風,4,3,37,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,15:00:00,32,29,80,西北風,3,2,36,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,18:00:00,30,24,73,偏西風,2,<= 1,33,多雲,02,10,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-14,21:00:00,28,23,74,西北風,2,<= 1,31,多雲,02,10,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,00:00:00,27,23,76,東北風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,03:00:00,27,26,96,東北風,2,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,06:00:00,26,24,90,偏北風,2,2,29,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,09:00:00,30,25,80,西北風,3,2,33,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,12:00:00,32,29,91,西北風,4,3,37,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,15:00:00,32,28,86,東北風,2,<= 1,36,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,18:00:00,30,28,94,偏東風,1,<= 1,35,多雲,02,0,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-15,21:00:00,28,27,96,東北風,2,<= 1,33,多雲,02,0,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,00:00:00,27,26,93,西北風,2,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,03:00:00,26,25,92,偏北風,2,<= 1,30,多雲,02,10,10,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,06:00:00,26,25,97,偏北風,2,2,30,多雲,02,10,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,09:00:00,30,29,96,西北風,3,2,35,多雲,02,10,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,12:00:00,32,29,87,偏西風,4,3,37,多雲,02,20,20,2018-07-13
高雄市,彌陀區,6402800,2018-07-16,15:00:00,32,28,81,西南風,3,2,35,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-13,18:00:00,31,24,68,東南風,2,2,34,陰,03,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-13,21:00:00,29,27,87,東北風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,00:00:00,28,26,87,偏南風,1,<= 1,33,晴,01,10,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,03:00:00,27,24,81,偏北風,1,<= 1,31,多雲,02,10,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,06:00:00,27,24,84,西南風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,09:00:00,31,23,65,西北風,3,2,35,陰,03,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,12:00:00,34,27,68,西北風,2,2,38,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,15:00:00,34,28,71,偏西風,2,2,39,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,18:00:00,31,26,76,偏西風,2,<= 1,35,陰,03,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-14,21:00:00,29,25,81,偏東風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,00:00:00,28,26,89,偏東風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,03:00:00,27,26,92,偏北風,1,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,06:00:00,27,25,90,偏北風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,09:00:00,31,27,80,偏西風,2,2,36,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,12:00:00,34,26,70,偏西風,2,2,39,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,15:00:00,34,29,81,西北風,2,<= 1,40,多雲,02,20,20,2018-07-13
高雄市,林園區,6401300,2018-07-15,18:00:00,31,27,82,偏北風,2,<= 1,36,多雲,02,10,10,2018-07-13
高雄市,林園區,6401300,2018-07-15,21:00:00,29,27,93,偏北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,林園區,6401300,2018-07-16,00:00:00,28,27,93,偏北風,1,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,林園區,6401300,2018-07-16,03:00:00,27,25,91,偏北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,林園區,6401300,2018-07-16,06:00:00,26,24,88,東北風,2,<= 1,30,多雲,02,10,40,2018-07-13
高雄市,林園區,6401300,2018-07-16,09:00:00,30,27,81,西北風,2,2,35,多雲,02,10,40,2018-07-13
高雄市,林園區,6401300,2018-07-16,12:00:00,33,30,80,西南風,2,2,38,多雲,02,40,40,2018-07-13
高雄市,林園區,6401300,2018-07-16,15:00:00,33,30,80,西南風,2,2,38,午後短暫雷陣雨,36,40,40,2018-07-13
高雄市,路竹區,6402400,2018-07-13,18:00:00,30,26,80,偏北風,2,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,路竹區,6402400,2018-07-13,21:00:00,28,27,92,偏北風,2,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,路竹區,6402400,2018-07-14,00:00:00,27,26,91,偏北風,1,<= 1,31,晴,01,0,10,2018-07-13
高雄市,路竹區,6402400,2018-07-14,03:00:00,27,26,94,偏北風,2,<= 1,31,晴,01,0,10,2018-07-13
高雄市,路竹區,6402400,2018-07-14,06:00:00,26,26,98,偏北風,1,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-14,09:00:00,31,28,87,西北風,2,2,37,陰,03,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-14,12:00:00,34,30,80,西北風,3,2,39,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-14,15:00:00,33,30,80,東北風,1,<= 1,39,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-14,18:00:00,31,26,76,西南風,2,<= 1,35,多雲,02,10,20,2018-07-13
高雄市,路竹區,6402400,2018-07-14,21:00:00,28,25,86,西北風,1,<= 1,32,多雲,02,10,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,00:00:00,28,25,86,東北風,1,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,03:00:00,27,26,96,東北風,2,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,06:00:00,26,25,95,偏北風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,09:00:00,31,28,87,西北風,2,2,36,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,12:00:00,34,29,82,西北風,3,2,40,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,15:00:00,33,29,83,偏東風,1,<= 1,38,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-15,18:00:00,30,28,92,偏南風,1,<= 1,36,多雲,02,0,10,2018-07-13
高雄市,路竹區,6402400,2018-07-15,21:00:00,28,27,97,偏東風,1,<= 1,33,多雲,02,0,10,2018-07-13
高雄市,路竹區,6402400,2018-07-16,00:00:00,27,27,97,偏北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,路竹區,6402400,2018-07-16,03:00:00,27,26,96,偏北風,1,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,路竹區,6402400,2018-07-16,06:00:00,26,26,97,偏北風,2,<= 1,30,多雲,02,10,20,2018-07-13
高雄市,路竹區,6402400,2018-07-16,09:00:00,30,29,92,西北風,3,2,36,多雲,02,10,20,2018-07-13
高雄市,路竹區,6402400,2018-07-16,12:00:00,33,28,80,偏西風,3,2,38,多雲,02,20,20,2018-07-13
高雄市,路竹區,6402400,2018-07-16,15:00:00,33,29,80,西南風,3,2,37,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-13,18:00:00,25,24,93,偏東風,1,<= 1,28,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-13,21:00:00,23,22,96,偏東風,1,<= 1,26,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-14,00:00:00,22,21,95,偏東風,1,<= 1,25,晴,01,10,20,2018-07-13
高雄市,桃源區,6403700,2018-07-14,03:00:00,21,20,95,偏東風,2,<= 1,24,晴,01,10,20,2018-07-13
高雄市,桃源區,6403700,2018-07-14,06:00:00,21,18,85,西北風,1,<= 1,22,多雲,02,40,60,2018-07-13
高雄市,桃源區,6403700,2018-07-14,09:00:00,28,25,80,偏西風,2,<= 1,32,短暫陣雨,26,40,60,2018-07-13
高雄市,桃源區,6403700,2018-07-14,12:00:00,30,28,83,偏西風,1,<= 1,35,午後短暫雷陣雨,36,60,60,2018-07-13
高雄市,桃源區,6403700,2018-07-14,15:00:00,29,28,92,偏北風,1,<= 1,33,多雲,02,60,60,2018-07-13
高雄市,桃源區,6403700,2018-07-14,18:00:00,25,24,93,偏東風,1,<= 1,29,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-14,21:00:00,23,23,95,偏東風,1,<= 1,26,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,00:00:00,23,22,94,偏東風,1,<= 1,26,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,03:00:00,22,21,94,偏東風,1,<= 1,25,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,06:00:00,22,20,92,偏東風,1,<= 1,24,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,09:00:00,28,24,82,偏西風,2,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,12:00:00,30,26,82,偏西風,2,2,34,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,15:00:00,28,26,88,偏西風,1,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-15,18:00:00,25,23,89,東南風,1,<= 1,28,陰,03,10,10,2018-07-13
高雄市,桃源區,6403700,2018-07-15,21:00:00,23,22,95,偏東風,1,<= 1,26,多雲,02,10,10,2018-07-13
高雄市,桃源區,6403700,2018-07-16,00:00:00,22,21,95,偏東風,1,<= 1,25,多雲,02,10,10,2018-07-13
高雄市,桃源區,6403700,2018-07-16,03:00:00,22,20,93,東北風,1,<= 1,24,多雲,02,10,10,2018-07-13
高雄市,桃源區,6403700,2018-07-16,06:00:00,21,19,87,偏北風,1,<= 1,23,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-16,09:00:00,28,25,85,西北風,2,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-16,12:00:00,30,27,87,偏西風,2,2,35,多雲,02,20,20,2018-07-13
高雄市,桃源區,6403700,2018-07-16,15:00:00,29,26,90,偏南風,2,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-13,18:00:00,30,26,79,西北風,2,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-13,21:00:00,29,25,82,偏北風,2,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-14,00:00:00,28,26,88,西北風,1,<= 1,32,晴,01,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-14,03:00:00,28,26,90,西北風,2,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-14,06:00:00,27,23,75,偏西風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-14,09:00:00,30,24,70,偏西風,2,2,34,陰,03,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-14,12:00:00,32,30,88,西北風,2,2,38,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-14,15:00:00,32,29,82,偏西風,2,2,37,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-14,18:00:00,30,26,79,偏西風,2,<= 1,34,多雲,02,10,20,2018-07-13
高雄市,旗津區,6401000,2018-07-14,21:00:00,29,24,77,西北風,1,<= 1,32,多雲,02,10,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,00:00:00,28,25,83,偏北風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,03:00:00,28,26,89,東北風,2,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,06:00:00,27,25,86,偏北風,2,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,09:00:00,30,27,80,西北風,3,2,35,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,12:00:00,32,30,92,偏西風,3,2,38,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,15:00:00,32,29,87,西北風,2,<= 1,37,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-15,18:00:00,30,27,88,偏北風,1,<= 1,35,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-15,21:00:00,29,27,94,西北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-16,00:00:00,28,25,87,西北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-16,03:00:00,28,24,83,偏北風,1,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,旗津區,6401000,2018-07-16,06:00:00,27,25,90,偏北風,2,<= 1,31,多雲,02,10,20,2018-07-13
高雄市,旗津區,6401000,2018-07-16,09:00:00,30,28,92,西北風,2,2,35,多雲,02,10,20,2018-07-13
高雄市,旗津區,6401000,2018-07-16,12:00:00,32,29,86,西南風,2,2,37,多雲,02,20,20,2018-07-13
高雄市,旗津區,6401000,2018-07-16,15:00:00,32,29,80,西南風,2,2,36,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-13,18:00:00,30,26,77,西北風,2,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-13,21:00:00,29,26,82,偏北風,2,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,00:00:00,28,26,88,西北風,1,<= 1,33,晴,01,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,03:00:00,28,26,90,西北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,06:00:00,27,22,74,偏西風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,09:00:00,31,23,65,偏西風,2,2,34,陰,03,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,12:00:00,33,30,82,西北風,2,2,39,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,15:00:00,33,30,80,偏西風,2,<= 1,39,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,18:00:00,31,26,78,偏西風,2,<= 1,36,多雲,02,10,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-14,21:00:00,29,25,77,西北風,1,<= 1,33,多雲,02,10,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,00:00:00,29,25,84,偏北風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,03:00:00,28,26,90,東北風,1,<= 1,32,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,06:00:00,27,25,87,偏北風,2,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,09:00:00,31,27,80,西北風,3,2,35,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,12:00:00,33,29,88,偏西風,3,2,39,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,15:00:00,33,29,85,西北風,2,<= 1,38,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,18:00:00,31,28,91,偏北風,1,<= 1,36,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-15,21:00:00,29,27,94,西北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,00:00:00,28,26,87,西北風,1,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,03:00:00,28,25,85,偏北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,06:00:00,27,25,91,偏北風,2,<= 1,31,多雲,02,10,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,09:00:00,30,28,92,西北風,2,2,35,多雲,02,10,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,12:00:00,32,29,86,西南風,2,2,38,多雲,02,20,20,2018-07-13
高雄市,鼓山區,6400200,2018-07-16,15:00:00,32,29,80,西南風,2,<= 1,37,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-13,18:00:00,29,27,86,偏北風,2,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-13,21:00:00,27,26,97,偏北風,2,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,00:00:00,26,26,97,東北風,1,<= 1,30,晴,01,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,03:00:00,25,25,98,偏北風,2,<= 1,29,晴,01,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,06:00:00,25,24,97,西北風,1,<= 1,28,多雲,02,20,50,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,09:00:00,31,27,82,西北風,3,2,36,陰,03,20,50,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,12:00:00,34,30,80,西北風,2,2,40,午後短暫雷陣雨,36,50,50,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,15:00:00,34,30,80,偏西風,1,<= 1,39,多雲,02,50,50,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,18:00:00,30,27,86,西南風,2,<= 1,36,多雲,02,10,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-14,21:00:00,28,27,96,偏北風,1,<= 1,32,多雲,02,10,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,00:00:00,27,26,95,東北風,1,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,03:00:00,26,25,98,偏北風,2,<= 1,30,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,06:00:00,25,24,94,偏北風,2,<= 1,28,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,09:00:00,30,26,81,西北風,3,2,35,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,12:00:00,33,27,76,偏北風,3,2,38,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,15:00:00,33,29,86,西北風,2,2,39,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,18:00:00,30,28,95,西北風,2,<= 1,35,多雲,02,0,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-15,21:00:00,27,26,97,偏北風,1,<= 1,32,多雲,02,0,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,00:00:00,27,26,98,東北風,1,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,03:00:00,26,25,96,偏北風,2,<= 1,30,多雲,02,10,10,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,06:00:00,25,23,91,偏北風,2,2,28,多雲,02,10,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,09:00:00,30,26,86,西北風,3,2,34,多雲,02,10,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,12:00:00,32,29,81,偏西風,3,2,37,多雲,02,20,20,2018-07-13
高雄市,燕巢區,6402100,2018-07-16,15:00:00,32,29,81,西南風,3,2,37,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-13,18:00:00,31,27,80,偏北風,1,<= 1,35,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-13,21:00:00,28,27,91,偏北風,1,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-14,00:00:00,28,26,91,東北風,1,<= 1,32,晴,01,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-14,03:00:00,27,25,94,偏北風,1,<= 1,31,晴,01,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-14,06:00:00,26,24,91,西北風,1,<= 1,29,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-14,09:00:00,30,25,75,偏西風,2,2,35,陰,03,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-14,12:00:00,34,30,80,西北風,2,2,40,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-14,15:00:00,34,30,80,偏西風,2,<= 1,40,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-14,18:00:00,31,27,83,西南風,1,<= 1,36,多雲,02,10,20,2018-07-13
高雄市,大社區,6401600,2018-07-14,21:00:00,29,27,90,西北風,1,<= 1,33,多雲,02,10,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,00:00:00,28,26,91,東北風,1,<= 1,33,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,03:00:00,27,26,94,偏北風,1,<= 1,31,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,06:00:00,26,24,90,偏北風,1,<= 1,29,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,09:00:00,30,26,80,西北風,2,2,35,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,12:00:00,34,27,74,西北風,2,2,39,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,15:00:00,34,28,81,西北風,2,<= 1,40,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-15,18:00:00,31,28,92,偏北風,1,<= 1,37,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-15,21:00:00,28,27,93,偏北風,1,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-16,00:00:00,28,26,94,偏北風,1,<= 1,33,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-16,03:00:00,27,25,92,偏北風,1,<= 1,31,多雲,02,10,10,2018-07-13
高雄市,大社區,6401600,2018-07-16,06:00:00,26,23,87,偏北風,1,<= 1,29,多雲,02,10,20,2018-07-13
高雄市,大社區,6401600,2018-07-16,09:00:00,30,26,81,西北風,2,<= 1,34,多雲,02,10,20,2018-07-13
高雄市,大社區,6401600,2018-07-16,12:00:00,33,29,80,偏西風,2,2,38,多雲,02,20,20,2018-07-13
高雄市,大社區,6401600,2018-07-16,15:00:00,33,29,80,西南風,2,<= 1,38,多雲,02,20,20,2018-07-13
高雄市,阿蓮區,6402300,2018-07-13,18:00:00,30,28,90,偏北風,2,<= 1,34,多雲,02,10,10,2018-07-13
高雄市,阿蓮區,6402300,2018-07-13,21:00:00,27,27,100,偏北風,1,<= 1,32,多雲,02,10,10,2018-07-13
高雄市,阿蓮區,6402300,2018-07-14,00:00:00,26,26,99,偏北風,1,<= 1,31,晴,01,0,10,2018-07-13
